TBx,TBy,TBz,TDx,TDy,TDz,TTx,TTy,TTz,ULx,ULy,ULz,LLx,LLy,LLz,JWx,JWy,JWz,vTTx,vTTy,vTTz,vTDx,vTDy,vTDz,vTBx,vTBy,vTBz,vULx,vULy,vULz,vLLx,vLLy,vLLz,vJWx,vJWy,vJWz
-36.75126142,-55.54061792,-4.712623453,-36.11010128,-61.89513812,2.640996788,-35.64218423,-72.23378235,13.58188017,-39.96337881,-68.00606985,38.09350671,-38.66543153,-84.66450421,34.65034758,-35.45601831,-96.97512775,25.34806943,-1.857274189,9.369621866,32.6540135,-6.397596732,19.71874295,40.99839478,-7.256644982,29.54598317,45.66175531,-0.224387466,-2.251794817,-7.245879994,4.149019144,3.041013646,-4.23864309,-0.32878564,-1.983206313,0.76102331
-36.780288,-55.42243399,-4.529976432,-36.13569167,-61.81626314,2.804990367,-35.64961332,-72.19630387,13.71249622,-39.96427636,-68.01507703,38.06452319,-38.64883546,-84.65234015,34.63339301,-35.45733345,-96.98306058,25.35111352,-1.996201331,8.715881048,33.69265408,-7.034120003,19.30093463,43.6028305,-7.00043165,30.56669737,51.55199023,-1.106683748,-2.942090125,-6.380004965,4.487432676,2.581276112,-5.057279661,-0.85483345,-3.017843534,0.422521481
-36.80828973,-55.3001672,-4.323768471,-36.16382815,-61.73905941,2.979401689,-35.65759813,-72.16144034,13.84726684,-39.96870309,-68.02684539,38.03900317,-38.63088573,-84.64201505,34.61316389,-35.46075279,-96.99513195,25.35280361,-2.158560701,8.114949517,34.77178219,-7.115351982,18.93959674,46.04376996,-6.55825649,31.10199346,56.62236094,-1.805660038,-3.672982191,-5.72198793,4.922504209,2.203661769,-5.82441102,-0.812345962,-3.53439292,0.118628517
-36.83452275,-55.17575922,-4.097279027,-36.19228956,-61.66330102,3.163576769,-35.66623237,-72.12898054,13.98635396,-39.97592573,-68.04153732,38.01611522,-38.61119571,-84.6332004,34.58986625,-35.46400217,-97.00926952,25.35327812,-2.324073826,7.470057464,35.78728964,-6.673574986,18.57846547,48.32509459,-6.043237715,31.14005018,60.70974772,-2.222549207,-4.324952281,-5.337862111,5.377345866,1.917362582,-6.488723761,-0.116007677,-3.443339743,-0.118653352
-36.8586957,-55.05119902,-3.854440036,-36.21898386,-61.58898716,3.356877147,-35.67552867,-72.09910031,14.12950312,-39.98481593,-68.05883713,37.99476377,-38.58968632,-84.62553095,34.56391135,-35.4644662,-97.02304288,25.35280351,-2.492097486,6.70323573,36.60876927,-5.861760879,18.14655003,50.43960877,-5.580323157,30.73767735,63.77317747,-2.316160566,-4.792040263,-5.216721998,5.766457256,1.710538754,-7.008925578,1.146534773,-2.765643107,-0.270450394
-36.881017,-54.92824831,-3.599347326,-36.2424309,-61.51640096,3.558635582,-35.68549706,-72.07228737,14.2759382,-39.99408057,-68.07800529,37.97389688,-38.5666205,-84.6186888,34.53587565,-35.45988006,-97.03410545,25.35172171,-2.677170208,5.79226383,37.10845188,-4.924394834,17.59511464,52.35517331,-5.288146381,30.00446466,65.86625684,-2.103564897,-4.997562714,-5.290568024,6.018906814,1.564464305,-7.34794576,2.740182609,-1.628570625,-0.326365853
-36.90216958,-54.80823045,-3.335882299,-36.26212848,-61.4460205,3.768056275,-35.69620574,-72.04911832,14.42437201,-40.00249483,-68.09799554,37.95273461,-38.54254487,-84.61243094,34.50648386,-35.44891933,-97.04061974,25.35041624,-2.895833372,4.792255829,37.18804014,-4.140509939,16.92806635,53.99883228,-5.261217805,29.07595284,67.08787898,-1.65241151,-4.904253805,-5.461900119,6.093167434,1.474079252,-7.461228254,4.350784658,-0.239078423,-0.276978379
-36.92321445,-54.69192664,-3.067530783,-36.27869052,-61.37830823,3.984051604,-35.70778907,-72.02994929,14.57312417,-40.00910448,-68.11761256,37.93088701,-38.5181722,-84.60653462,34.47663895,-35.43151619,-97.04157605,25.34930833,-3.152022338,3.832723102,36.79899262,-3.755585417,16.215016,55.25009859,-5.554201685,28.08549173,67.53122437,-1.065719273,-4.519044467,-5.628554633,5.981769427,1.464389865,-7.289367469,5.671142802,1.157860753,-0.10819774
-36.94543126,-54.57958468,-2.797405885,-36.29371286,-61.31344817,4.205051999,-35.72039716,-72.0146184,14.72032014,-40.01336735,-68.13568873,37.90837279,-38.49424512,-84.60067706,34.44748148,-35.40883162,-97.03694461,25.34887554,-3.427715888,3.088999343,35.95168709,-3.922789843,15.58258792,55.95276108,-6.170471659,27.14315957,67.2503664,-0.460758684,-3.893032181,-5.70058713,5.708353499,1.591827606,-6.764699716,6.476319269,2.326280307,0.198574894
-36.97011315,-54.47101204,-2.52840442,-36.30940402,-61.25111782,4.428863043,-35.73410802,-72.0022624,14.86412689,-40.01521039,-68.15126086,37.88557044,-38.47141171,-84.59430975,34.42042268,-35.38292634,-97.02763949,25.34966984,-3.68242575,2.735754131,34.71054689,-4.670222537,15.18600623,55.94632669,-7.057516313,26.32559082,66.25521498,0.054255645,-3.116437095,-5.610277579,5.320975938,1.924903288,-5.834385833,6.668081786,3.08218209,0.659026819
-36.99834321,-54.36570967,-2.26338356,-36.32808491,-61.19037379,4.65264835,-35.74883773,-71.99131939,15.00296907,-40.01499337,-68.16372661,37.86312933,-38.4501278,-84.58661014,34.39708514,-35.35625402,-97.01531076,25.35230595,-3.861107537,2.896562071,33.17597377,-5.901402504,15.16781289,55.10796515,-8.111390684,25.67551104,64.53317515,0.400439522,-2.307486299,-5.319541271,4.883934442,2.507607586,-4.493149975,6.281951307,3.324506255,1.272709277
-37.03078877,-54.26300763,-2.005250859,-36.35169052,-61.12970254,4.87308021,-35.76428216,-71.97973314,15.13567297,-40.01339161,-68.17295656,37.84185117,-38.43059207,-84.57657971,34.37911254,-35.33112621,-97.00201273,25.35739678,-3.9069553,3.604570869,31.45855362,-7.425496443,15.61354484,53.38985889,-9.190987376,25.20664385,62.08550689,0.540919998,-1.59448472,-4.827358299,4.468094927,3.318158227,-2.81238029,5.462460868,3.0482821,2.00794472
-37.06755272,-54.16218105,-1.756908832,-36.38139251,-61.06724836,5.086639646,-35.77990998,-71.96531485,15.26150718,-40.01122793,-68.1793345,37.82254173,-38.41271969,-84.56330708,34.36786302,-35.30927637,-96.9898196,25.36542856,-3.774489563,4.784924767,29.65423984,-9.005721405,16.51556701,50.83887318,-10.140752,24.90933403,58.96216487,0.48381492,-1.092326807,-4.175009537,4.138887449,4.240529762,-0.951810595,4.418784955,2.337377844,2.790666929
-37.10811573,-54.06254372,-1.521060172,-36.41741539,-61.00118609,5.289995139,-35.79500794,-71.94617516,15.38012414,-40.00929267,-68.1837038,37.8058417,-38.39616414,-84.54634496,34.36405578,-35.29160123,-96.98047009,25.37659123,-3.439446458,6.262039806,27.82911194,-10.4111851,17.75573289,47.59393616,-10.81824101,24.75405461,55.28162852,0.275905868,-0.877606561,-3.443115907,3.942496497,5.064027179,0.854807267,3.373955925,1.338942702,3.503844752
-37.1513887,-53.9635275,-1.299933658,-36.45906013,-60.93016316,5.480370883,-35.80876572,-71.921127,15.49144059,-40.00818904,-68.18721423,37.79206923,-38.38039415,-84.52608885,34.36747501,-35.2781054,-96.97511432,25.39060661,-2.904208805,7.787670963,26.01841859,-11.45910214,19.11432949,43.86594859,-11.12117979,24.69258739,51.22949329,-0.011217183,-0.968704642,-2.735429526,3.893228579,5.517344834,2.340297139,2.518947122,0.226545131,4.002741231
-37.19587341,-53.86475715,-1.095015685,-36.50489654,-60.85370584,5.655834678,-35.82038256,-71.88997631,15.59551427,-40.00823391,-68.19108905,37.78112751,-38.36482124,-84.50401947,34.37683619,-35.26802962,-96.97420814,25.40661757,-2.199379419,9.081652265,24.23849104,-12.03930891,20.30657239,39.90996789,-11.00781428,24.65891363,47.03769312,-0.29999903,-1.31740275,-2.150415785,3.966667592,5.331369078,3.262569699,1.980058011,-0.838153415,4.146408446
-37.23990467,-53.7661215,-0.906864913,-36.55305378,-60.77247955,5.815474549,-35.82918008,-71.8536497,15.69246823,-40.00943391,-68.19635866,37.77252585,-38.34895457,-84.48269399,34.38988647,-35.26010938,-96.97756076,25.42320321,-1.38253418,9.876630491,22.50462295,-12.11920469,21.03995656,35.99808262,-10.50481434,24.57295974,42.95215497,-0.526896264,-1.816294573,-1.749400408,4.102543277,4.314075587,3.46603475,1.804663061,-1.736150698,3.838217324
-37.28192393,-53.66782966,-0.735056293,-36.60153059,-60.68831973,5.95946688,-35.83471021,-71.81414318,15.78248672,-40.01154149,-68.20362384,37.76552825,-38.33254439,-84.46543769,34.40375061,-35.25289073,-96.98450536,25.43855608,-0.534337767,9.959541524,20.84584104,-11.73272599,21.07874485,32.39634638,-9.699340808,24.34984627,39.1990946,-0.657844072,-2.322103132,-1.534338154,4.218126411,2.415208027,2.9278587,1.966047256,-2.408980265,3.061367632
-37.32072129,-53.57043027,-0.578259914,-36.6484615,-60.60400475,6.089052265,-35.83684756,-71.77430502,15.86587009,-40.01417287,-68.21291225,37.7593909,-38.31567189,-84.45577686,34.41546205,-35.24502654,-96.99414128,25.45080155,0.248738925,9.204230252,19.30964796,-10.96032412,20.29875355,29.34463112,-8.71626267,23.91512378,35.95916082,-0.693200895,-2.690146848,-1.445906015,4.228804778,-0.240107253,1.77301386,2.383122964,-2.862604758,1.893888577
-37.35558634,-53.47476978,-0.434423271,-36.69230279,-60.52280973,6.20643079,-35.83585261,-71.73748809,15.94310868,-40.01694567,-68.22367284,37.75360727,-38.29875667,-84.45673729,34.4225541,-35.23549405,-97.0055917,25.4583771,0.865619227,7.59088744,17.95508317,-9.907564054,18.717886,27.03704765,-7.686843558,23.22329422,33.35513405,-0.659233068,-2.811082377,-1.384484485,4.069443564,-3.361523163,0.249703675,2.94700057,-3.158742894,0.494092302
-37.38633372,-53.3818766,-0.301002735,-36.73193305,-60.44793819,6.31457898,-35.83239013,-71.70712454,16.01492901,-40.01958261,-68.23491717,37.74806934,-38.28247889,-84.47018338,34.42355292,-35.22370605,-97.01822667,25.46035347,1.224663045,5.209494804,16.83808123,-8.688104288,16.49469991,25.60257071,-6.719149851,22.27412314,31.45415272,-0.589384545,-2.639222937,-1.246849369,3.709893253,-6.547643611,-1.331273424,3.545595946,-3.395835559,-0.940443982
